Aktual,Prediksi
5.0,7.995418398268398
5.0,7.400977922077924
5.0,7.374477922077923
5.0,7.038541414141415
5.0,7.446335064935067
5.0,7.374406493506496
5.0,7.391073160173161
4.0,7.082624747474751
30.0,7.151261111111112
37.5,6.97767777777778
45.0,14.097309523809521
27.0,25.217363095238092
23.0,32.20838095238094
52.0,23.756571428571437
52.0,22.085440476190477
56.0,26.382416666666657
50.0,34.70891666666667
54.0,38.43139734299516
48.0,38.740980158730146
62.0,38.03344444444444
57.0,36.545230158730156
55.0,39.75115873015873
52.0,44.70764682539682
32.0,42.52387301587302
56.0,41.05682539682539
44.0,35.429023809523805
25.0,35.76525793650794
34.0,36.343964285714286
53.0,37.7502380952381
54.0,30.924845238095244
47.0,32.83816666666667
50.0,37.07057142857143
56.0,38.01384523809523
55.0,38.67096825396825
65.0,41.10850396825397
65.0,43.2460873015873
46.0,44.73861904761906
40.0,43.40786904761905
60.0,36.216563492063486
49.0,37.53838095238095
54.0,38.67246825396825
62.0,40.70388095238095
55.0,44.13396428571427
28.0,45.957595238095244
35.0,41.00853571428572
34.0,36.59860714285715
28.0,36.68580952380951
30.0,36.49253968253968
32.0,36.07119491129785
49.0,39.83785714285714
51.0,37.963825396825406
31.0,34.244634920634915
45.0,36.28778373015873
22.0,35.13161904761904
35.0,35.78260270774976
43.0,32.86728571428571
51.0,35.58133333333333
30.0,34.973464285714286
35.0,34.00514880952381
51.0,34.557047619047616
48.0,32.506833333333326
23.0,31.79670634920634
43.0,41.19941269841269
55.0,41.091476190476186
42.0,39.74296031746031
46.0,38.649007936507935
23.0,37.75338888888889
37.0,36.16719047619047
41.0,37.4055
33.0,33.31511111111111
38.0,36.58036976911977
36.0,36.91683333333334
51.0,36.1540357142857
31.0,33.803556493506505
36.0,35.1225634920635
42.0,38.89916666666668
49.0,33.28292857142858
43.0,35.28424963924964
37.0,34.748301120448176
31.0,33.889736511996105
26.0,32.49611868131868
28.0,32.31133333333333
37.0,33.75313455149502
42.0,33.86282539682539
44.0,34.054928571428576
33.0,34.53621749084249
32.0,33.79501659663865
30.0,32.23109920634919
30.0,30.815152056277057
48.0,32.66191629752676
33.0,34.27142820228867
31.0,35.0844126984127
27.0,29.988571428571436
36.0,35.20261904761903
32.0,29.350440476190474
33.0,34.15601046176046
52.0,36.61837120373167
49.0,33.78404411764706
42.0,34.84992658730158
34.0,38.52129365079364
42.0,34.45756313131314
36.0,31.362892857142857
35.0,32.87651516539017
53.0,36.75272834658881
59.0,38.08538210936549
42.0,36.26553816526611
50.0,39.68783333333333
48.0,35.72555499090282
29.0,33.94861904761903
24.0,37.082302104899924
46.0,37.9807380952381
56.0,36.90043253968254
51.0,38.77753968253969
32.0,33.641330586080585
43.0,38.811184873949585
33.0,35.040369047619045
55.0,32.89000396825394
51.0,34.10151406087452
46.0,40.44014285714286
28.0,41.92348412698412
27.0,37.4294705882353
40.0,32.13752380952382
34.0,30.235821428571434
35.0,31.062714285714275
30.0,35.39314880952381
35.0,37.479749999999996
26.0,36.52129166666667
36.0,36.08969444444443
26.0,26.56338492063492
26.0,30.600150793650805
50.0,26.150984126984127
38.0,35.79050359911407
55.0,36.21723611111111
37.0,36.68309325396826
28.0,33.475769841269845
38.0,36.16298809523809
32.0,28.78508333333333
23.0,31.26130158730159
42.0,36.78607608695653
60.0,35.65562301587301
56.0,33.12009126984128
59.0,35.14258333333333
53.0,40.58959972394754
37.0,37.661392857142864
44.0,36.44395686680468
45.0,39.35193253968254
42.0,32.91837370600413
49.0,38.83050793650794
35.0,37.859766403531104
37.0,37.653855555555545
25.0,33.169083333333326
30.0,31.166333333333327
53.0,36.00498412698411
43.0,34.8777261904762
42.0,35.97097023809524
42.0,38.36704761904763
36.0,36.168365079365074
40.0,34.99738095238095
42.0,32.09998935786436
33.0,36.15242063492064
39.0,35.97036111111111
45.0,33.773358946608944
37.0,34.77004411764706
46.0,36.34152023809524
34.0,32.18494101731601
34.0,35.44999999999999
46.0,35.09992640692641
29.0,36.00301984126983
39.0,32.25923809523809
42.0,32.39161688311688
48.0,34.753321428571425
47.0,35.50738333333333
40.0,34.405363492063486
41.0,36.160158730158734
29.0,37.30615692640693
38.0,31.781765873015875
28.0,32.86934523809524
20.0,32.597493145743144
21.0,28.171928571428577
26.0,26.70240476190476
49.0,33.532188375350145
41.0,30.75689285714285
36.0,32.89666666666666
46.0,37.82497102897104
42.0,32.752861111111116
39.0,34.4940753968254
36.0,33.93230952380951
60.0,36.51722222222224
17.0,33.1881525974026
13.0,35.25105555555555
19.0,32.08001190476191
18.0,22.87779761904762
16.0,19.95626984126984
12.0,23.512246031746034
11.0,25.866749999999996
19.0,27.335611111111103
12.0,15.414693650793657
15.0,18.341825396825392
23.0,24.87394047619047
21.0,19.347575396825395
13.0,19.741087301587296
23.0,22.782666666666664
57.0,40.95100714285715
26.0,24.56406481481482
20.0,28.42295833333333
25.0,27.18640476190476
20.0,27.19611904761904
19.0,24.85029761904762
18.0,19.508547619047626
18.0,27.409023809523806
21.0,22.136130952380945
37.0,29.435547619047615
24.0,25.03173148148148
31.0,25.602833333333336
