Aktual,Prediksi
47.0,52.45845046805047
56.0,52.140575603468896
43.0,47.49494973544974
67.0,50.3800455026455
60.0,50.70842059483729
57.0,56.57203571428572
32.0,55.85438095238097
27.0,56.87872864115499
38.0,43.47088359788359
37.0,45.32074999999999
51.0,42.53949603174604
46.0,47.6468544973545
50.0,45.41245105820105
42.0,51.31466391941392
56.0,50.49578682058683
51.0,46.68598463804713
46.0,52.82914658489662
55.0,47.909406613756616
60.0,49.30488186813187
60.0,51.25034126984127
50.0,57.74987606837609
25.0,56.07466269841271
45.0,45.71804313814842
52.0,41.85265873015874
49.0,40.48664947089947
67.0,50.957309523809535
65.0,49.595937819534186
53.0,55.32327380952382
79.0,58.164579004329035
68.0,54.86287196636822
54.0,55.946329365079364
58.0,60.01507287157288
49.0,53.024629870129864
62.0,61.1585873015873
69.0,55.18603571428568
52.0,54.61536904761903
52.0,58.72097751322752
38.0,57.55414285714287
60.0,50.42783597883599
47.0,50.23763492063494
41.0,53.86519444444444
40.0,48.29897222222221
35.0,48.34144179894181
57.0,49.6475873015873
64.0,48.07152248677248
58.0,52.02420105820106
53.0,60.29058333333332
51.0,53.43646274961597
57.0,52.42932352402677
52.0,53.537993410293396
55.0,53.25468563658565
51.0,53.32774367158073
53.0,55.260182900432895
53.0,53.591243808412116
47.0,52.01452092352091
51.0,51.016776479076476
58.0,52.165231170124486
47.0,49.714129990380016
57.0,56.38416550671549
66.0,50.89391732583035
61.0,55.631471530321534
37.0,55.12191125541127
30.0,54.632083944091356
30.0,49.404125465838526
15.0,36.93591851851851
28.0,37.55057566137566
35.0,38.41443624338625
53.0,34.25783010582009
57.0,40.91171428571429
47.0,45.733712962962954
53.0,47.44737883597883
43.0,48.48240170940173
43.0,47.88490079365079
51.0,44.56523809523808
54.0,43.49246031746032
30.0,47.61141798941799
26.0,43.397851851851854
22.0,36.94312354497354
21.0,32.31520634920635
19.0,34.21813095238096
11.0,24.328562169312164
23.0,23.110904973544972
20.0,26.13005280423281
19.0,26.446059841269843
17.0,24.29851647266314
30.0,23.88419301587302
32.0,24.490450370370375
20.0,28.980711534391535
31.0,31.243944021164012
63.0,35.25899100529101
31.0,33.750794708994704
19.0,44.56471428571429
37.0,35.68044973544973
44.0,38.75231296296297
27.0,33.82277645502645
31.0,29.177678571428572
23.0,32.08556613756614
31.0,35.93467936507936
48.0,33.02547222222223
38.0,38.47243941798941
51.0,43.45734523809523
